Date,Ocean,Region,Location,Depth (m),Temperature (ºC),Salinity (PSU),Phosphate (µmol/kg),Silicate (µmol/kg),Nitrate (µmol/kg),pH,Chlorophyll (µg/L),Alkalinity (µEq/L),Dissolved Organic Carbon (µmol/kg),Iron (mg/L)
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,13.72,24.2407,35.2889,,,,7.967639887,,2318.9,2065.6,
4/28/19,Pacific,Hawaiian Archipelago,Molokai,1,24.24993097,34.66315929,,,,8.055060029,,2278.7,1984.4,
4/28/19,Pacific,Hawaiian Archipelago,Molokai,1,24.31159661,34.6737122,,,,8.040826696,,2279.7,1992.9,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,13.72,24.3137,35.2727,,,,7.973328357,,2320.7,2063.7,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,1.8,24.3206,35.261,,,,7.970271326,,2324.4,2069,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,13.2,24.3233,35.2819,,,,7.96621185,,2320.7,2067.5,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,1.5,24.3801,35.242,,,,7.976710488,,2323,2063.9,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,1.5,24.3801,35.242,,,,7.983769592,,2321.7,2058.9,
3/29/08,Pacific,Pacific Remote Islands Area,Jarvis Island,10,24.3846,35.238,,,,7.961761609,,2318.1,2067.3,
7/14/13,Pacific,Hawaiian Archipelago,Kure Atoll,15.2,24.3983,35.2175,,,,8.025801144,,2308.81,2023.197917,
5/4/14,Pacific,Guam and Marianas Islands,Maug,14,24.3987,35.0941,,,,8.081596328,,2297.6,1981,
4/28/19,Pacific,Hawaiian Archipelago,Molokai,1,24.48597619,34.67602993,,,,8.050527192,,2281.7,1987.6,
4/29/19,Pacific,Hawaiian Archipelago,Molokai,1,24.53185263,34.63576184,,,,8.056128078,,2276.6,1979.6,
3/29/08,Pacific,Pacific Remote Islands Area,Jarvis Island,10,24.5432,35.232,,,,7.982895917,,2323.7,2059.7,
4/29/19,Pacific,Hawaiian Archipelago,Molokai,1,24.55269501,34.6833783,,,,8.04809516,,2279.2,1986.1,
3/27/08,Pacific,Pacific Remote Islands Area,Jarvis Island,12.19,24.5743,35.2664,,,,7.973504465,,2317.7,2058.9,
4/29/19,Pacific,Hawaiian Archipelago,Molokai,1,24.58686456,34.61280443,,,,8.049616172,,2276.3,1982.8,
3/27/08,Pacific,Pacific Remote Islands Area,Jarvis Island,12.19,24.5883,35.234,,,,7.985930574,,2323.6,2057.5,
5/7/19,Pacific,Hawaiian Archipelago,Oahu,1,24.58986774,34.29502258,,,,8.012921893,,2287.5,2016.1,
3/27/08,Pacific,Pacific Remote Islands Area,Jarvis Island,12.19,24.5954,35.2652,,,,7.96349646,,2319.4,2065.6,
4/29/19,Pacific,Hawaiian Archipelago,Molokai,1,24.60670377,34.59716604,,,,8.050033051,,2276.3,1982.5,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,13.72,24.6398,35.244,,,,7.965774144,,2322.6,2067.2,
4/29/19,Pacific,Hawaiian Archipelago,Molokai,1,24.64306154,34.65519231,,,,8.048845552,,2276.8,1982.9,
4/30/19,Pacific,Hawaiian Archipelago,Molokai,1,24.66279659,34.53043864,,,,8.042433473,,2272.8,1983.7,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,10,24.6688,35.222,,,,7.96558787,,2316,2061.2,
3/29/08,Pacific,Pacific Remote Islands Area,Jarvis Island,10,24.6704,35.221,,,,7.957325017,,2334.1,2082.3,
4/29/19,Pacific,Hawaiian Archipelago,Molokai,1,24.67605,34.55188452,,,,8.044590924,,2274.9,1984.1,
9/15/16,Pacific,Hawaiian Archipelago,Kure Atoll,12.8,24.7048,35.0172,,,,8.048245149,,2301.1,2001.8,
9/15/16,Pacific,Hawaiian Archipelago,Kure Atoll,14.3,24.7048,35.0172,,,,8.049713294,,2299.3,1999.3,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,15.24,24.791,35.2476,,,,7.970674395,,2318.4,2059.3,
5/23/16,Pacific,Pacific Remote Islands Area,Jarvis Island,0.9,24.8031,32.0823,,,,7.994233054,,2319.5,2069.4,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,16.9,24.8092,35.2508,,,,7.969089151,,2316.7,2058.4,
5/1/19,Pacific,Hawaiian Archipelago,Molokai,1,24.86734615,34.5443734,,,,8.049050232,,2272.8,1978,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,10,24.8791,35.214,,,,7.976811533,,2319.7,2056.8,
5/1/19,Pacific,Hawaiian Archipelago,Molokai,1,24.89111096,34.48535616,,,,8.048470842,,2270.2,1976.2,
4/23/19,Pacific,Hawaiian Archipelago,Maui,1,24.89328627,34.46978423,,,,8.052235653,,2271.4,1975.2,
5/3/19,Pacific,Hawaiian Archipelago,Molokai,1,24.89576923,34.40841846,,,,8.047664887,,2263.5,1971.1,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,1.3,24.9174,35.214,,,,7.97450652,,2320.7,2058.8,
8/3/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),19.5,24.9211,35.0856,,,,8.05000638,,2311.52,2007.72962,
8/3/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),12.8,24.9282,35.1238,,,,8.061592498,,2314.49,2003.272205,
4/24/19,Pacific,Hawaiian Archipelago,Maui,1,24.931,34.47884,,,,8.031055675,,2257.7,1974.5,
4/24/19,Pacific,Hawaiian Archipelago,Maui,1,24.97855,34.40598333,,,,8.037962722,,2262.1,1974.7,
10/10/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.0005,34.6787,,,,8.058201418,,2267.3,1965.5,
5/4/14,Pacific,Guam and Marianas Islands,Maug,14,25.0124,35.119,,,,8.076173666,,2290.8,1972.3,
3/27/08,Pacific,Pacific Remote Islands Area,Jarvis Island,14.1,25.0158,35.2519,,,,7.994161538,,2313.9,2040.3,
5/1/19,Pacific,Hawaiian Archipelago,Molokai,1,25.02766892,34.44721754,,,,8.053660592,,2273.1,1974.9,
3/27/08,Pacific,Pacific Remote Islands Area,Jarvis Island,13.8,25.0422,35.2555,,,,7.988848474,,2312.9,2042.1,
4/25/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.045185,34.375525,,,,8.058609926,,2265.4,1965.4,
8/3/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),12.2,25.0474,35.059,,,,8.050999786,,2309.36,2004.408478,
5/2/19,Pacific,Hawaiian Archipelago,Molokai,1,25.04761231,34.53879664,,,,8.021694815,,2250.4,1971.7,
3/27/08,Pacific,Pacific Remote Islands Area,Jarvis Island,1.6,25.0597,35.234,,,,7.987634868,,2313.1,2043.3,
5/3/19,Pacific,Hawaiian Archipelago,Molokai,1,25.07356,34.32589,,,,8.051496758,,2260.7,1965.4,
4/24/19,Pacific,Hawaiian Archipelago,Maui,1,25.08722105,34.46179298,,,,8.036580291,,2252.6,1965.5,
3/27/08,Pacific,Pacific Remote Islands Area,Jarvis Island,12.19,25.0966,35.22,,,,8.007253836,,2311.5,2030.2,
7/14/13,Pacific,Hawaiian Archipelago,Kure Atoll,15.5,25.1081,35.3214,,,,8.011765761,,2313.29,2028.459072,
8/3/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.1098,35.073,,,,8.055155593,,2310.69,2002.688806,
4/25/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.10984848,34.3740303,,,,8.047007522,,2261,1967.6,
8/4/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.1312,35.1253,,,,8.051217642,,2315,2008.368833,
3/27/08,Pacific,Pacific Remote Islands Area,Jarvis Island,2.7,25.1418,35.222,,,,8.019203316,,2313.2,2024.8,
4/25/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.178148,34.392284,,,,8.0315843,,2254.5,1969.8,
10/16/10,Pacific,Hawaiian Archipelago,Maui,11.9,25.1837,35.222,,,,8.030661839,,2303.2,2008.4,
5/1/19,Pacific,Hawaiian Archipelago,Molokai,1,25.18493448,34.46643103,,,,8.052147317,,2269.4,1970.9,
4/25/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.18558284,34.40378728,,,,8.044404698,,2253.6,1961.5,
5/19/21,Pacific,Main Hawaiian Islands,Oahu,1,25.188,34.614,,,,8.042082952,,2273.1,1979,
9/15/16,Pacific,Hawaiian Archipelago,Kure Atoll,14.3,25.1965,35.029,,,,8.013507921,,2302.3,2018.7,
9/15/16,Pacific,Hawaiian Archipelago,Kure Atoll,12.8,25.1965,35.029,,,,8.013818478,,2301.4,2017.7,
4/24/19,Pacific,Hawaiian Archipelago,Maui,1,25.19881776,34.27115171,,,,8.057358435,,2259.6,1960.3,
10/15/10,Pacific,Hawaiian Archipelago,Maui,10.7,25.1995,35.184,,,,8.021423045,,2303.4,2014.1,
8/9/13,Pacific,Hawaiian Archipelago,Maui,12.2,25.2133,35.3103,,,,8.048673584,,2316.11,2008.547961,
4/25/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.21988158,34.16536316,,,,8.048717293,,2261.4,1967.558769,
4/23/19,Pacific,Hawaiian Archipelago,Maui,1,25.22220303,34.14207273,,,,8.04862469,,2263.2,1969.4,
10/16/10,Pacific,Hawaiian Archipelago,Maui,0.9,25.2223,35.12,,,,7.997954425,,2289.5,2015.2,
4/25/19,Pacific,Hawaiian Archipelago,Maui,1,25.22574138,34.42594828,,,,8.041797703,,2254.6,1963.4,
4/24/19,Pacific,Hawaiian Archipelago,Maui,1,25.24186563,34.72113438,,,,8.030755154,,2252.9,1965.9,
5/3/19,Pacific,Hawaiian Archipelago,Molokai,1,25.24837083,34.50395,,,,8.019243542,,2263.5,1983.6,
5/4/19,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),1,25.25031667,33.728775,,,,7.914874219,,2253.7,2034.7,
5/5/14,Pacific,Guam and Marianas Islands,Maug,14.6,25.2542,35.1062,,,,8.071136679,,2298.5,1980.1,
4/23/19,Pacific,Hawaiian Archipelago,Maui,1,25.26825616,34.31172671,,,,8.043372771,,2261.9,1969.6,
4/24/19,Pacific,Hawaiian Archipelago,Maui,1,25.28710081,34.28493984,,,,8.04950244,,2257.4,1962,
10/16/10,Pacific,Hawaiian Archipelago,Maui,11.9,25.2883,35.223,,,,8.048936545,,2309.9,2002.7,
5/21/21,Pacific,Main Hawaiian Islands,Oahu,1,25.29,34.578,,,,8.045209659,,2272.6,1976.1,
4/23/19,Pacific,Hawaiian Archipelago,Maui,1,25.302725,34.22102274,,,,8.052023409,,2264.7,1967.5,
10/15/10,Pacific,Hawaiian Archipelago,Maui,0.9,25.3148,35.001,,,,7.962005134,,2286.6,2032.4,
4/25/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.31735306,34.57085306,,,,8.056642229,,2252.5,1951,
5/2/19,Pacific,Hawaiian Archipelago,Molokai,1,25.32386154,34.37758,,,,8.017442704,,2249.3,1971.9,
3/28/08,Pacific,Pacific Remote Islands Area,Jarvis Island,15.24,25.3305,35.216,,,,7.968899925,,2318.3,2056,
5/4/19,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),1,25.33550385,34.28930577,,,,8.052220133,,2263.5,1965.5,
10/16/10,Pacific,Hawaiian Archipelago,Maui,0.9,25.3356,35.209,,,,8.049532861,,2305.9,1998.6,
8/4/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),13.7,25.3373,35.1395,,,,8.067284249,,2315.92,1997.2167,
11/4/10,Pacific,Hawaiian Archipelago,Molokai,0.9,25.3556,35.16,,,,8.033835549,,2296.8,1999.9,
8/8/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),14.6,25.3588,35.1684,,,,8.05974222,,2311.21,1997.118129,
4/28/14,Pacific,Guam and Marianas Islands,Maug,0.9,25.3755,34.9497,,,,8.077080032,,2299.3,1977.6,
10/20/08,Pacific,Hawaiian Archipelago,Lana'i,15.24,25.3857,34.918,,,,8.052564458,,2304.9,1997.4,
5/2/19,Pacific,Hawaiian Archipelago,Molokai,1,25.38689286,34.44260357,,,,8.017438424,,2250.6,1972.1,
4/26/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.39142958,34.39510141,,,,8.044097789,,2255.3,1961.5,
3/4/12,Pacific,Pacific Remote Islands Area,Johnston Atoll,11.9,25.3974,34.886,,,,8.047261483,,2276.4,1974.9,
8/5/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),12.8,25.4084,34.8509,,,,7.980989726,,2274.04,2010.537787,
8/4/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),7.3,25.4234,35.1491,,,,8.065112742,,2316.14,1998.022895,
5/3/19,Pacific,Hawaiian Archipelago,Molokai,1,25.42401891,34.51530327,,,,8.035017459,,2259.4,1969.3,
5/3/14,Pacific,Guam and Marianas Islands,Maug,14.6,25.4418,35.1509,,,,8.082949176,,2302,1973.9,
11/4/10,Pacific,Hawaiian Archipelago,Molokai,0.9,25.4515,35.13,,,,8.048074291,,2301,1994.6,
11/4/10,Pacific,Hawaiian Archipelago,Molokai,14.6,25.4525,35.192,,,,8.06378668,,2301.3,1984.7,
4/24/19,Pacific,Hawaiian Archipelago,Maui,1,25.45395789,34.57631053,,,,8.045799505,,2264.3,1966.8,
10/10/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.4597,35.094,,,,8.042949585,,2290.8,1988.6,
5/3/14,Pacific,Guam and Marianas Islands,Maug,13.7,25.4663,35.1534,,,,8.070425646,,2305,1984.2,
4/23/14,Pacific,Guam and Marianas Islands,Asuncion Island,14.3,25.4696,35.1742,,,,8.08140812,,2307.3,1979.2,
6/15/21,Pacific,Main Hawaiian Islands,Oahu,1,25.476,34.706,,,,8.027642103,,2267.2,1978.8,
5/4/19,Pacific,Hawaiian Archipelago,Molokai,1,25.48219286,34.50503571,,,,8.035788368,,2256.4,1965.7,
9/6/16,Pacific,Hawaiian Archipelago,Pearl and Hermes Atoll,10.4,25.4823,35.1477,,,,8.034190319,,2295.2,1997,
5/4/19,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),1,25.48446957,34.06562609,,,,8.054954761,,2257.8,1959.1,
11/4/10,Pacific,Hawaiian Archipelago,Molokai,15.8,25.4846,35.162,,,,8.026718348,,2292.8,1998.9,
10/15/10,Pacific,Hawaiian Archipelago,Maui,12.8,25.5029,35.06,,,,8.043830081,,2299.7,1995.8,
8/5/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),13.4,25.5029,34.8469,,,,8.02973601,,2287.23,1994.356423,
1/28/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,12.2,25.5147,35.112,,,,7.98235101,,2258.4,1992.8,
4/24/14,Pacific,Guam and Marianas Islands,Asuncion Island,11.6,25.5147,35.1282,,,,8.074698687,,2303.6,1980,
8/6/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),12.8,25.5148,34.8643,,,,8.041713798,,2288.83,1988.568052,
5/2/19,Pacific,Hawaiian Archipelago,Molokai,1,25.51487241,34.40726207,,,,8.048149516,,2265.9,1967.6,
6/14/21,Pacific,Main Hawaiian Islands,Oahu,1,25.517,34.702,,,,8.039137879,,2271.9,1976.1,
5/2/19,Pacific,Hawaiian Archipelago,Molokai,1,25.51856585,34.40887073,,,,8.027699094,,2248.7,1963.7,
3/4/12,Pacific,Pacific Remote Islands Area,Johnston Atoll,0.9,25.5249,34.881,,,,8.050325826,,2281.6,1976.9,
8/20/13,Pacific,Hawaiian Archipelago,Molokai,14,25.5253,35.3126,,,,8.047311281,,2324.09,2013.711882,
8/20/13,Pacific,Hawaiian Archipelago,Molokai,14,25.527,35.3016,,,,8.047190101,,2321.03,2011.080975,
10/15/10,Pacific,Hawaiian Archipelago,Maui,0.9,25.5272,35.05,,,,8.029843505,,2288.1,1993.6,
4/25/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.53714097,34.47475186,,,,8.059027211,,2245.9,1942.4,
5/6/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.54726111,34.42319444,,,,8.044030379,,2265.9,1969.6,
5/6/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.55849231,34.37391282,,,,8.052098385,,2268.6,1967.6,
1/27/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,0.9,25.5608,34.784,,,,8.034114359,,2294.4,1998.5,
4/23/19,Pacific,Hawaiian Archipelago,Maui,1,25.56478338,34.22511989,,,,7.95687735,,2266.3,2019.5,
10/30/08,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),11.28,25.5685,34.9148,,,,8.050844938,,2296.9,1989.7,
3/4/12,Pacific,Pacific Remote Islands Area,Johnston Atoll,14.3,25.5715,34.875,,,,8.034389525,,2268.3,1973.6,
4/24/19,Pacific,Hawaiian Archipelago,Maui,1,25.57729167,34.41677083,,,,8.058204163,,2252.9,1949.3,
4/28/14,Pacific,Guam and Marianas Islands,Maug,10.7,25.5787,35.1048,,,,8.068225824,,2300.5,1980.8,
10/18/10,Pacific,Hawaiian Archipelago,Maui,16.5,25.5792,35.176,,,,8.02490326,,2299.9,2005.6,
10/30/08,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),11.2,25.5799,34.9507,,,,8.056108033,,2300.2,1989.1,
8/5/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),13.1,25.6073,34.827,,,,8.054857039,,2296.06,1986.737573,
8/9/13,Pacific,Hawaiian Archipelago,Maui,3,25.6106,35.2647,,,,8.048332995,,2313.92,2003.699889,
4/28/14,Pacific,Guam and Marianas Islands,Maug,13.7,25.6118,35.0968,,,,8.014600212,,2307,2018.4,
4/26/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.615,34.254,,,,8.055931975,,2260.6,1958.5,
10/30/08,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),5.9,25.615,34.9276,,,,8.061042857,,2300,1985.9,
4/28/14,Pacific,Guam and Marianas Islands,Maug,0.9,25.6157,34.9574,,,,8.076059864,,2302.7,1979,
5/2/19,Pacific,Hawaiian Archipelago,Molokai,1,25.61621904,34.43125107,,,,8.012682171,,2243.9,1966.8,
1/26/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,12.2,25.6276,35.0451,,,,8.03613444,,2294.6,1994.8,
10/30/10,Pacific,Hawaiian Archipelago,Kaua'i,9.4,25.6278,35.224,,,,8.027701019,,2298.9,2002.3,
10/30/10,Pacific,Hawaiian Archipelago,Kaua'i,0.9,25.628,35.13,,,,8.036816779,,2291.2,1990.8,
1/27/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,14.9,25.6286,35.0552,,,,8.021973456,,2290.2,1998.9,
11/3/10,Pacific,Hawaiian Archipelago,Molokai,0.9,25.6332,35.108,,,,8.049470521,,2303.6,1994.7,
10/30/10,Pacific,Hawaiian Archipelago,Kaua'i,10.4,25.6353,35.127,,,,8.02811207,,2298.2,2002.1,
5/6/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.63566525,34.30290284,,,,8.051785363,,2267.9,1967,
10/30/08,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.91,25.637,34.8962,,,,8.054441377,,2297.5,1987.8,
11/3/10,Pacific,Hawaiian Archipelago,Molokai,15.2,25.6378,35.11,,,,8.019311761,,2286.7,1996.8,
5/6/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.63893333,34.36787222,,,,8.051768018,,2265.7,1964.5,
8/5/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),5.5,25.644,34.724,,,,8.062684647,,2247.16,1938.445585,
10/30/10,Pacific,Hawaiian Archipelago,Kaua'i,0.9,25.6482,35.213,,,,8.032698051,,2300.7,2001.1,
6/14/21,Pacific,Main Hawaiian Islands,Oahu,1,25.653,34.657,,,,8.035882118,,2274.5,1979.5,
10/8/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),15.5,25.6587,35.064,,,,8.03948317,,2305.8,2002.4,
8/21/13,Pacific,Hawaiian Archipelago,Molokai,14,25.6588,35.3306,,,,8.044914466,,2316.4,2006.950427,
4/24/14,Pacific,Guam and Marianas Islands,Asuncion Island,13.7,25.6592,35.1158,,,,8.07332675,,2302.8,1979,
7/20/16,Pacific,Hawaiian Archipelago,Molokai,13.1,25.6627,34.9111,,,,8.043625787,,2293.4,1989.9,
4/26/19,Pacific,Hawaiian Archipelago,Lana'i,1,25.66319856,34.40394474,,,,8.042211397,,2262.5,1966.7,
4/24/14,Pacific,Guam and Marianas Islands,Asuncion Island,11.6,25.6664,35.1319,,,,8.061666724,,2299.3,1982.7,
1/28/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,14.6,25.667,35.0862,,,,8.014898341,,2279.7,1992.9,
4/26/19,Pacific,Hawaiian Archipelago,Lana'i,1,25.67245306,34.45364082,,,,8.045421136,,2266.6,1968.1,
5/6/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.67475227,34.37825227,,,,8.049837617,,2270.4,1969.5,
5/4/19,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),1,25.68024839,33.91252903,,,,8.058055549,,2249.5,1949.2,
10/20/08,Pacific,Hawaiian Archipelago,Lana'i,14.9,25.6889,34.9817,,,,8.050701527,,2302.9,1993.5,
10/18/10,Pacific,Hawaiian Archipelago,Maui,0.9,25.6998,35.182,,,,8.041651885,,2304,1998.6,
7/20/16,Pacific,Hawaiian Archipelago,Molokai,16.8,25.7065,34.9281,,,,8.022856943,,2277.8,1987.3,
1/29/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,7.6,25.7088,35.0727,,,,8.05249792,,2292.1,1981.9,
10/9/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.7091,35.246,,,,8.044602869,,2296,1989,
8/6/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),21.3,25.7108,34.8455,,,,8.033298181,,2307.37,2008.648433,
5/1/19,Pacific,Hawaiian Archipelago,Molokai,1,25.71106776,34.3754023,,,,8.04187357,,2261.3,1965.6,
3/3/12,Pacific,Pacific Remote Islands Area,Johnston Atoll,11,25.7168,34.88,,,,8.028105572,,2273.9,1981.1,
11/2/08,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),11.28,25.7213,34.8904,,,,8.045920838,,2288.6,1983.9,
6/9/21,Pacific,Main Hawaiian Islands,Oahu,1,25.723,34.604,,,,8.044589895,,2275.4,1975,
1/27/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,0.9,25.7282,34.8957,,,,8.064228454,,2306.8,1989.4,
5/4/14,Pacific,Guam and Marianas Islands,Maug,0.9,25.7348,33.6505,,,,8.092850314,,2304.3,1979.3,
5/4/14,Pacific,Guam and Marianas Islands,Maug,0.9,25.737,34.9291,,,,8.067625704,,2301.4,1982.1,
10/9/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),13.7,25.7374,35.118,,,,8.033313988,,2301.2,2000.9,
11/3/10,Pacific,Hawaiian Archipelago,Molokai,10.7,25.7377,35.121,,,,8.02589757,,2296,2000.6,
11/2/08,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),10.9,25.7409,34.9155,,,,8.06043141,,2297.5,1982.8,
10/10/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),13.1,25.7421,35.014,,,,8.041694028,,2302.2,1997.5,
10/24/10,Pacific,Hawaiian Archipelago,Oahu,0.9,25.7458,35.336,,,,8.049811074,,2313.5,2000.7,
1/29/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,14.6,25.7473,35.0492,,,,8.063264444,,2303.1,1985,
5/6/19,Pacific,Hawaiian Archipelago,Kaho'olawe,1,25.74855283,34.45818491,,,,8.051063959,,2269.6,1966.8,
8/7/13,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.7506,34.4863,,,,8.055039881,,2296.25,1988.340239,
10/10/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),10.1,25.7532,35.149,,,,8.040108848,,2302.7,1997.9,
8/10/13,Pacific,Hawaiian Archipelago,Maui,4.6,25.7533,35.2534,,,,8.052498993,,2317.94,2003.57739,
4/24/14,Pacific,Guam and Marianas Islands,Asuncion Island,13.7,25.7559,35.131,,,,8.076937969,,2303.5,1976.3,
11/2/08,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),1,25.7637,34.7226,,,,8.024439767,,2263.9,1975,
10/11/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),13.4,25.7664,35.002,,,,8.02869753,,2289.4,1993.4,
8/9/13,Pacific,Hawaiian Archipelago,Maui,0.9,25.7687,35.1339,,,,8.044022398,,2307.5,2000.071935,
5/3/14,Pacific,Guam and Marianas Islands,Maug,14.3,25.7722,35.1461,,,,8.073067436,,2301.6,1976.7,
10/31/10,Pacific,Hawaiian Archipelago,Kaua'i,0.9,25.7748,35.331,,,,8.014406678,,2297.1,2006.6,
10/8/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.7759,35.283,,,,8.052199897,,2292,1979.9,
6/10/21,Pacific,Main Hawaiian Islands,Oahu,1,25.776,34.639,,,,8.044686407,,2273.4,1972.4,
10/20/10,Pacific,Hawaiian Archipelago,Maui,0.9,25.7762,35.036,,,,8.045024998,,2297.3,1990.9,
1/27/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,14.3,25.7766,35.0323,,,,8.045949203,,2295.2,1988.2,
8/20/13,Pacific,Hawaiian Archipelago,Molokai,15.2,25.7767,35.2904,,,,8.038197479,,2316.53,2010.217923,
5/5/12,Pacific,Pacific Remote Islands Area,Jarvis Island,14.307,25.777,35.47,,,,7.964554252,,2327.5,2061.5,
4/25/19,Pacific,Hawaiian Archipelago,Maui,1,25.7776,34.41244737,,,,8.051100044,,2267.1,1964.6,
10/11/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.7793,35.015,,,,8.052188694,,2299.5,1988.7,
11/2/08,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),5.2,25.7875,34.8804,,,,8.061772489,,2298.6,1983,
10/31/10,Pacific,Hawaiian Archipelago,Kaua'i,13.7,25.7883,35.196,,,,8.035446593,,2306.4,2003.3,
10/9/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),0.9,25.7911,35.153,,,,8.060173506,,2298,1981.4,
5/4/12,Pacific,Pacific Remote Islands Area,Jarvis Island,14.247,25.7954,35.487,,,,7.974580998,,2332.1,2059.9,
6/9/21,Pacific,Main Hawaiian Islands,Oahu,1,25.796,34.598,,,,8.048448859,,2279.9,1976.2,
5/5/12,Pacific,Pacific Remote Islands Area,Jarvis Island,14.294,25.7986,35.47,,,,7.96812347,,2329,2060.7,
10/8/10,Pacific,Hawaiian Archipelago,Hawai'i (Big Island),7.6,25.8,35.037,,,,8.048775711,,2296.4,1987.4,
1/26/15,Pacific,Pacific Remote Islands Area,Johnston Atoll,11.6,25.8022,35.0556,,,,8.065946557,,2310.1,1989.2,
4/27/19,Pacific,Hawaiian Archipelago,Lana'i,1,25.80837347,34.4028898,,,,8.000581547,,2250.2,1977.9,
