Time Interval,Date,Temperature (ºF),Temperature (ºC),pH (mV),Salinity (PSU),Conductivity (µS/cm),"Conductivity, Non-Linear Function (µS/cm)","Conductivity, Specific (µS/cm)",Dissolved Oxygen (mg/L),"Dissolved Oxygen, Saturated (%)","Dissolved Oxygen, Local (%)",Oxygen Reduction Potential (mV),Chlorophyll (RFU),Total Algae (RFU),Total Dissolved Solids (mg/L),pH (YSI),Turbidity (RFU),Phosphate (mg/L),"Nitrate, Mid-Range (mg/L)","Nitrate, High-Range (mg/L)",pH (Hach),Alkalinity (mg/L CaCO3),Silica (mg/L),Iron (mg/L),Ammonia (mg/L)
Daily,2018-12-10,71.6563,22.039999,NA,31.049999,44956.249,NA,NA,NA,NA,NA,794,NA,0,NA,8.2275,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-11,71.8812,22.125,NA,31.049999,45131.248,NA,NA,NA,NA,NA,796,NA,0,NA,8.232499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-12,72.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-13,72.1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0.09,NA,2.5,NA,NA,NA,NA,NA
Daily,2018-12-14,71.8812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-15,71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-16,71.4313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-17,71.6,22.164999,NA,31.0474985,45153.123999999996,NA,NA,NA,NA,NA,798,NA,0,NA,8.294999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-18,71.8812,22.164999,NA,31.08,45118.748,NA,NA,NA,NA,NA,800,NA,0,NA,8.304999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-19,71.9938,22.184999,NA,31.035,45178.1235,NA,NA,NA,NA,NA,804,NA,0,NA,8.304999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-20,72.2188,22.289999,NA,31.094999,45218.75,NA,NA,NA,NA,NA,808,NA,0,NA,8.304999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-21,72.1625,22.269999,NA,31.089998,45268.749,NA,NA,NA,NA,NA,800,NA,0,NA,8.294999,NA,0.05,0.7,1,8.39,NA,NA,NA,NA
Daily,2018-12-22,72.1625,22.289999,NA,31.074999,45190.623999999996,NA,NA,NA,NA,NA,800,NA,0,NA,8.285,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-23,72.1625,22.3099995,NA,31.054998,45221.873999999996,NA,NA,NA,NA,NA,804,NA,0,NA,8.282499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-24,72.275,22.394999,NA,31.029999,45299.999,NA,NA,NA,NA,NA,805,NA,0,NA,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-25,72.2188,22.33,NA,31.08,45199.997,NA,NA,NA,NA,NA,800,NA,0,NA,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-26,71.7688,22.109999,NA,31.084999,44990.6235,NA,NA,NA,NA,NA,784,NA,0,NA,8.155,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-27,71.90935,22.214998,NA,31.062499000000003,45043.7485,NA,NA,NA,NA,NA,796,NA,0,NA,8.155,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-28,72.2188,22.33,NA,31.039999,45224.998,NA,NA,NA,NA,NA,802,NA,0,NA,8.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-29,72.1063,22.2599995,NA,31.039999,45187.5,NA,NA,NA,NA,NA,796,NA,0,NA,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-30,72.1063,22.262499,NA,31.0324995,45193.748,NA,NA,NA,NA,NA,798,NA,0,NA,8.2175,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2018-12-31,72.3875,22.375,NA,31.059999,45265.62300000001,NA,NA,NA,NA,NA,807,NA,0,NA,8.2175,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-01,72.1625,22.3774985,NA,31.0974985,45196.873,NA,NA,NA,89.5,NA,813,NA,0,NA,8.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-02,73.8219,23.549999,NA,30.929999000000002,46309.373999999996,NA,NA,NA,91.5,NA,812,NA,0,NA,8.3075,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-03,75.2,23.990000000000002,NA,30.9424995,46637.4985,NA,NA,NA,91,NA,816,NA,0,NA,8.3025,0,0.07,NA,1.6,NA,NA,NA,NA,NA
Daily,2019-01-04,75.0313,23.939999,NA,30.919998,46678.1235,NA,NA,NA,91,NA,820,NA,0,NA,8.2975,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-05,76.2125,24.574999,NA,30.912499500000003,47074.997,NA,NA,NA,90.5,NA,826,NA,0,NA,8.2925,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-06,75.34065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-07,74.5812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-08,74.5812,23.714998,NA,30.89502,46473.59766,NA,NA,NA,93.5,NA,838,NA,0,NA,8.1825,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-09,74.1875,23.464998,NA,31.056152,46214.39844,NA,NA,NA,91.5,NA,822,NA,0,NA,8.134999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-10,73.7375,23.214998,NA,31.019999,46018.749,NA,NA,NA,84.5,NA,800,NA,0,NA,8.139999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-11,73.5688,23.115,NA,31.049999,45974.998,NA,NA,NA,82.5,NA,746,NA,0,NA,8.155,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-12,73.6813,23.134998,NA,31.044998,45856.2485,NA,NA,NA,91.25,NA,766,NA,0,NA,8.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-13,73.4,23.009998,NA,31.014999,45793.747,NA,NA,NA,91.25,NA,801,NA,0,NA,8.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-14,73.1188,22.839998,NA,31.2225,45768.749,NA,NA,NA,91.5,NA,798.5,NA,0,NA,7.945,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-15,72.8938,22.684999,NA,31.299999,45868.748,NA,NA,NA,91.5,NA,802,NA,0,NA,7.97375,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-16,72.7813,22.674999,NA,31.324999,45884.3725,NA,NA,NA,91,NA,810,NA,0,NA,8.134999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-17,72.8375,22.674999,NA,31.334999,45812.5,NA,NA,NA,92,NA,808,NA,0,NA,8.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-18,72.8938,22.714998,NA,31.314999,45893.749,NA,NA,NA,92,NA,796,NA,0,NA,8.2075,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-19,72.80940000000001,22.644999,NA,31.309999,45843.75,NA,NA,NA,92,NA,792,NA,0,NA,8.2175,0,0.06,0.7,1,8.45,NA,NA,NA,NA
Daily,2019-01-20,72.6688,22.564999,NA,31.289999,45809.373999999996,NA,NA,NA,92.5,NA,792,NA,0,NA,8.2275,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-21,72.5563,22.519999,NA,31.279999,45824.997,NA,NA,NA,91.5,NA,792,NA,0,NA,8.232499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-22,72.3313,22.379999,NA,31.344999,45581.249,NA,NA,NA,94.5,NA,780,NA,0,NA,8.179999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-23,72.07815,22.275,NA,31.4074995,45581.249,NA,NA,NA,92.25,NA,780.5,NA,0,NA,8.184999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-24,71.9938,22.184999,NA,31.419998,45512.497,NA,NA,NA,92,NA,784,NA,0,NA,8.2525,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-25,71.825,22.125,NA,31.455,45415.6225,NA,NA,NA,92,NA,774,NA,0,NA,8.2,2,0.03,0.7,1.6,NA,NA,NA,NA,NA
Daily,2019-01-26,71.6563,22.025,NA,31.434999,45378.123999999996,NA,NA,NA,92,NA,774,NA,0,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-27,71.4875,21.919998,NA,31.4,45315.623999999996,NA,NA,NA,92.5,NA,764,NA,0,NA,8.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-28,71.4313,21.934999,NA,31.419998,45278.123999999996,NA,NA,NA,92,NA,764,NA,0,NA,8.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-29,71.5438,21.99,NA,31.429998,45343.75,NA,NA,NA,92.25,NA,766,NA,0,NA,8.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-30,71.4875,21.889999,NA,31.404999,45268.749,NA,NA,NA,91.5,NA,772,NA,0,NA,8.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-01-31,71.375,21.875,NA,31.439999,45193.748,NA,NA,NA,92,NA,770,NA,0,NA,8.2575,0,0.03,1.1,2.5,NA,NA,0.03,NA,NA
Daily,2019-02-01,71.2625,21.769999,NA,31.445,45143.749,NA,NA,NA,92,NA,768,NA,0,NA,8.1975,0,0,0.9,2,8.5,136,0.16,0.005,NA
Daily,2019-02-02,71.2063,21.769999,NA,31.4074995,45125,NA,NA,NA,91.5,NA,768,NA,0,NA,8.2525,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-03,70.9813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-04,70.8688,21.629999,NA,31.355,44893.749,NA,NA,NA,94,NA,780,NA,0,NA,8.242499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-05,71.12190000000001,21.589998,NA,31.33,44890.62300000001,NA,NA,NA,91,NA,776,NA,0,NA,8.184999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-06,71.7688,22.414999,NA,31.309999,45553.1235,NA,NA,NA,93.5,NA,775,NA,0,NA,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-07,72.1063,22.289999,NA,31.287499500000003,45484.37300000001,NA,NA,NA,91.5,NA,770,NA,0,NA,8.285,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-08,72.275,22.369999,NA,31.32,45581.249,NA,NA,NA,91.5,NA,768,NA,0,NA,8.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-09,71.8812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-10,71.4313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-11,71.3187,21.889999,NA,31.334999,45124.998,NA,NA,NA,92.5,NA,762,NA,0,NA,8.304999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-12,71.76875000000001,22.459999,NA,31.3074985,45612.4975,NA,NA,NA,94,NA,762,NA,0,NA,8.3425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-13,72.4437,22.429998,NA,31.344999,45631.248,NA,NA,NA,92.5,NA,766,NA,0,NA,8.3525,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-14,72.3313,22.429998,NA,31.3224995,45637.498999999996,NA,NA,NA,92.5,NA,768,NA,0,NA,8.294999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-15,72.1625,22.289999,NA,31.279999,45556.248,NA,NA,NA,91,NA,772,NA,0,NA,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-16,71.9375,22.164999,NA,31.334999,45406.25,NA,NA,NA,92,NA,774,NA,0,NA,8.285,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-17,71.5438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-18,70.9813,21.654999,NA,31.349998,44875,NA,NA,NA,93,NA,764,NA,0,NA,8.174999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-19,70.7562,21.5,NA,31.294998,44893.749,NA,NA,NA,91,NA,754,NA,0,NA,8.237499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-20,70.92505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-21,72.5563,22.504999,NA,31.314999,45709.3735,NA,NA,NA,92,NA,780,NA,0,NA,8.155,0,0.06,0.6,1.6,NA,125.2,0.28,0.007,NA
Daily,2019-02-22,71.7125,22.279999,NA,31.299999,45468.75,NA,NA,NA,90,NA,782,NA,0,NA,8.155,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-23,71.2063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-24,70.8688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-25,70.7562,21.574999,NA,31.309999,44881.248,NA,NA,NA,94.5,NA,755,NA,0,NA,8.357499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-26,70.7562,21.634998,NA,31.355,44803.1235,NA,NA,NA,92.5,NA,765,NA,0,NA,8.357499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-27,70.9813,21.654999,NA,31.275,45115.6235,NA,NA,NA,94,NA,750,NA,0,NA,8.429999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-02-28,71.06565,21.799999,NA,31.309999,45068.748,NA,NA,NA,94,NA,748,NA,0,NA,8.434999,0,0,1,2,NA,111.6,0,0.023,NA
Daily,2019-03-01,71.15,21.719999,NA,31.339998,44918.747,NA,NA,NA,94,NA,756,NA,0,NA,8.429999,0,0.05,0.7,2,NA,NA,0.24,0.013,NA
Daily,2019-03-02,70.9813,21.695,NA,31.314999,44874.998,NA,NA,NA,93.5,NA,760,NA,0,NA,8.389999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-03,70.9813,21.629999,NA,31.324999,44865.6235,NA,NA,NA,97,NA,760,NA,0,NA,8.389999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-04,70.9813,21.714998,NA,31.3274995,44859.37300000001,NA,NA,NA,93.5,NA,767,NA,0,NA,8.3975,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-05,71.17815,21.6849995,NA,31.2824995,44949.997,NA,NA,NA,93.25,NA,766,NA,0,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-06,71.375,21.879999,NA,31.334999,45093.75,NA,NA,NA,97.25,NA,768,NA,0,NA,8.4675,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-07,71.3187,21.839998,NA,31.304998,45149.998,NA,NA,NA,95.5,NA,768,NA,0,NA,8.41,0,NA,0.7,1.8,NA,107.2,0.48,0,NA
Daily,2019-03-08,71.0375,21.654999,NA,31.334999,44912.498,NA,NA,NA,92,NA,771,NA,0,NA,8.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-09,70.6438,21.4174985,NA,31.309999,44765.62300000001,NA,NA,NA,94.25,NA,758,NA,0,NA,8.294999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-10,70.6438,21.437499000000003,NA,31.304998,44762.497,NA,NA,NA,94,NA,760,NA,0,NA,8.304999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-11,70.7562,21.535,NA,31.3624995,44928.123,NA,NA,NA,94,NA,754,NA,0,NA,8.309999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-12,70.4188,21.289999,NA,32.244999,45915.6225,NA,NA,NA,92.5,NA,748.5,NA,0,NA,8.254999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-13,69.4063,20.8449995,NA,32.609997,45912.498,NA,NA,NA,91.5,NA,761,NA,0,NA,8.242499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-14,69.125,20.544998,NA,32.654999,45568.748,NA,NA,NA,95.25,NA,766,NA,0,NA,8.24,0,0.02,0.7,1,8.5,145.2,0.31,0,NA
Daily,2019-03-15,69.0687,20.504999,NA,32.559998,45459.3735,NA,NA,NA,95,NA,771,NA,0,NA,8.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-16,69.1813,20.574999,NA,32.579998,45474.998,NA,NA,NA,95,NA,769,NA,0,NA,8.1937495,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-17,69.43440000000001,20.769999,NA,32.389999,45556.248,NA,NA,NA,94.75,NA,770.5,NA,0,NA,8.287499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-18,69.6312,20.964999,NA,32.399998,45571.8725,NA,NA,NA,94.5,NA,772,NA,0,NA,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-19,70.0813,21.117497999999998,NA,32.364998,45643.749,NA,NA,NA,94.75,NA,774,NA,0,NA,8.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-20,70.39065,21.259998,NA,32.094997,45737.4975,NA,NA,NA,94.75,NA,772,NA,0,NA,8.372499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-21,70.4188,21.344999,NA,32.189999,45646.8735,NA,NA,NA,94.5,NA,776,NA,0,NA,8.4137495,0,0,0.8,1.5,NA,118,NA,NA,NA
Daily,2019-03-22,70.3063,21.275,NA,33.809998,47771.8735,NA,NA,NA,92.5,NA,769,NA,0,NA,8.652499,0,0.04,0.5,0.9,8.3,134,0.21,0.008,NA
Daily,2019-03-23,70.3063,21.264999500000002,NA,33.859997,47721.873999999996,NA,NA,NA,90.5,NA,NA,NA,0,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-24,70.3625,21.349998499999998,NA,33.82,47724.998,NA,NA,NA,90.5,NA,NA,NA,0,NA,8.634999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-25,70.5313,21.389999500000002,NA,33.929996,47787.498,NA,NA,NA,90.25,NA,NA,NA,0,NA,8.695,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-26,70.7562,21.525,NA,33.834997,47918.747,NA,NA,NA,89.75,NA,NA,NA,0,NA,8.697499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-27,70.8125,21.525,NA,33.929996,47949.997,NA,NA,NA,89.25,NA,NA,NA,0,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-28,71.0094,21.629999,NA,33.874998000000005,48134.374500000005,NA,NA,NA,89.5,NA,NA,NA,0,NA,8.6375,0,0.02,0.4,0.8,8.2,124,0.36,0.002,NA
Daily,2019-03-29,71.0938,21.74,NA,33.949997,48149.998,NA,NA,NA,87.5,NA,NA,NA,0,NA,8.3375,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-30,71.0938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-03-31,71.0938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-01,71.0938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-02,71.15,21.799999,NA,33.879997,48346.873999999996,NA,NA,NA,91.5,NA,662,NA,0,NA,8.4175,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-03,71.17815,21.74,NA,33.919998,48328.12300000001,NA,NA,NA,89.5,NA,668,NA,0,NA,8.419999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-04,71.15,21.74,NA,33.859997,48356.247,NA,NA,NA,88.25,NA,667.8125,NA,0,NA,8.4225,1,0.02,0.7,1.2,NA,121,0.51,0,NA
Daily,2019-04-05,71.0375,21.654999,NA,33.829998,48331.249,NA,NA,NA,88.25,NA,666,NA,0,NA,8.367499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-06,70.9813,21.634998,NA,33.879997,48299.999,NA,NA,NA,88.5,NA,674,NA,0,NA,8.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-07,71.3187,21.824999,NA,33.914998999999995,48518.749,NA,NA,NA,89.5,NA,680,NA,0,NA,8.372499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-08,71.825,22.094999,NA,34.149998,48762.4985,NA,NA,NA,89.5,NA,686,NA,0,NA,8.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-09,72.275,22.379999,NA,34.179996,49015.62300000001,NA,NA,NA,88,NA,694.5,NA,0,NA,8.379999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-10,72.3875,22.412498499999998,NA,34.139999,49125,NA,NA,NA,89,NA,695.5,NA,0,NA,8.3825,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-11,72.1625,22.289999,NA,34.149998,49053.1235,NA,NA,NA,88.5,NA,702,NA,0,NA,8.389999,0,0,0.6,1,8.2,102,0.21,0.02,NA
Daily,2019-04-12,71.8812,22.164999,NA,34.16,48862.4975,NA,NA,NA,86.25,NA,702,NA,0,NA,8.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-13,71.6563,22.009998,NA,34.169998,48846.8725,NA,NA,NA,88.5,NA,705,NA,0,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-14,71.68440000000001,21.949999,NA,34.099998,48875,NA,NA,NA,86,NA,708,NA,0,NA,8.3425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-15,71.85310000000001,22.1849995,NA,34.119999,49131.2485,NA,NA,NA,92.5,NA,702,NA,0,NA,8.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-16,72.05,22.24,NA,34.199997,49049.999,NA,NA,NA,87.5,NA,704,NA,0,NA,8.412499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-17,71.9938,22.24,NA,34.119999,49112.499,NA,NA,NA,86.5,NA,696,NA,0,NA,8.355,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-18,72.2188,22.2699985,NA,34.104997499999996,49237.499,NA,NA,NA,88.5,NA,695.75,NA,0,NA,8.357499,0,0.02,0.4,0.7,8.3,107,0.3,0.003,NA
Daily,2019-04-19,72.41560000000001,22.469999,NA,34.039997,49406.25,NA,NA,NA,88,NA,693.5,NA,0,NA,8.407499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-20,72.6688,22.604999499999998,NA,34.149998,49521.8735,NA,NA,NA,88,NA,697,NA,0,NA,8.4237495,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-21,72.725,22.615,NA,34.189999,49568.748,NA,NA,NA,87.5,NA,701,NA,0,NA,8.429999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-22,72.86565,22.729999499999998,NA,34.284998,49715.623999999996,NA,NA,NA,87.5,NA,704.25,NA,0,NA,8.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-23,73.0062,22.824999,NA,34.339996,49815.623999999996,NA,NA,NA,87.5,NA,705.125,NA,0,NA,8.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-24,72.95,22.742497999999998,NA,34.439999,49790.6225,NA,NA,NA,88.5,NA,688,NA,0,NA,8.317499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-25,73.4,23.03,NA,34.349998,50049.9975,NA,NA,NA,88,NA,692,NA,0,NA,8.1425,0,0.07,0.8,1.5,8.4,NA,0,0,NA
Daily,2019-04-26,73.76565,23.204999,NA,34.449997,50281.25,NA,NA,NA,88.25,NA,696,NA,0,NA,8.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-27,74.0187,23.355,NA,34.349998,50478.1225,NA,NA,NA,88.25,NA,704,NA,0,NA,8.213749499999999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-28,74.2438,23.4699995,NA,34.389999,50556.249500000005,NA,NA,NA,88,NA,709.5,NA,0,NA,8.259999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-29,74.1313,23.387499,NA,34.32,50456.249,NA,NA,NA,86,NA,709,NA,0,NA,8.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-04-30,73.85,23.240000000000002,NA,34.2249985,50209.3735,NA,NA,NA,88.75,NA,703,NA,0,NA,8.2975,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-05-01,73.9063,23.264999,NA,34.089996,50165.6225,NA,NA,NA,88.5,NA,707,NA,0,NA,8.2975,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-05-02,73.85,23.224998,NA,34.16,50103.1225,NA,NA,NA,88,NA,708.5,NA,0,NA,8.2975,0,0.07,0.6,0.4,8,NA,0.32,0,NA
Daily,2019-05-03,73.7375,23.144999,NA,34.059998,50071.8725,NA,NA,NA,88.25,NA,715,NA,0,NA,8.2275,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-05-04,73.7375,23.187499000000003,NA,34.099998,49915.6225,NA,NA,NA,88,NA,723,NA,0,NA,8.2575,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-05-05,73.93440000000001,23.309999,NA,34.099998,50043.747,NA,NA,NA,87.75,NA,724.75,NA,0,NA,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-05-06,73.93440000000001,23.309999,NA,34.119999,50112.499,NA,NA,NA,87.25,NA,722.375,NA,0,NA,8.277499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2019-05-07,73.6813,23.125,NA,34.169998,49903.123999999996,NA,NA,NA,87.75,NA,713.625,NA,0,NA,8.277499,NA,NA,NA,NA,NA,NA,NA,NA,NA
