Time,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_Crabwalk_F,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_C,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_pH,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Salinity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Conductivity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_ORP,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePE,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePC,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Chlorophyll
9/21/16 12:45,76.2125,24.6,8.3,22.1,34.8,500,3,3,3
9/21/16 13:00,76.2687,24.6,8.3,22.1,34.8,501,3,3,3
9/21/16 13:15,76.2687,24.6,8.3,22.1,34.9,501,3,3,3
9/21/16 13:30,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/21/16 13:45,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/21/16 14:00,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/21/16 14:15,76.325,24.6,8.3,22.1,34.9,499,3,3,3
9/21/16 14:30,76.325,24.6,8.3,22.1,34.9,503,3,3,3
9/21/16 14:45,76.325,24.6,8.3,22.1,34.9,502,3,3,3
9/21/16 15:00,76.3813,24.6,8.3,22.1,34.9,502,3,3,3
9/21/16 15:15,76.325,24.6,8.3,22.1,34.9,501,3,3,3
9/21/16 15:30,76.3813,24.6,8.3,22.1,34.9,502,3,3,3
9/21/16 15:45,76.3813,24.6,8.3,22.1,34.9,502,3,3,3
9/21/16 16:00,76.3813,24.6,8.3,22.1,34.9,503,3,3,3
9/21/16 16:15,76.3813,24.6,8.3,22.1,34.9,504,3,3,3
9/21/16 16:30,76.325,24.6,8.3,22.1,34.9,506,3,3,3
9/21/16 16:45,76.3813,24.6,8.3,22.1,34.9,504,3,3,3
9/21/16 17:00,76.3813,24.6,8.3,22.1,34.9,505,3,3,3
9/21/16 17:15,76.3813,24.6,8.3,22.1,34.9,504,3,3,3
9/21/16 17:30,76.3813,24.6,8.3,22.1,34.9,505,3,3,3
9/21/16 17:45,76.325,24.6,8.3,22.1,34.9,505,3,3,3
9/21/16 18:00,76.325,24.6,8.3,22.1,34.9,506,3,3,3
9/21/16 18:15,76.3813,24.6,8.3,22.1,34.9,507,3,3,3
9/21/16 18:30,76.3813,24.6,8.3,22.1,34.9,508,3,3,3
9/21/16 18:45,76.3813,24.6,8.3,22.1,34.9,507,3,3,3
9/21/16 19:00,76.325,24.6,8.3,22.1,34.9,510,3,3,3
9/21/16 19:15,76.325,24.6,8.3,22.1,34.9,510,3,3,3
9/21/16 19:30,76.3813,24.6,8.3,22.1,34.9,513,3,3,3
9/21/16 19:45,76.325,24.6,8.3,22.1,34.9,512,3,3,3
9/21/16 20:00,76.325,24.6,8.3,22.1,34.9,516,3,3,3
9/21/16 20:15,76.325,24.6,8.3,22.1,34.9,517,3,3,3
9/21/16 20:30,76.325,24.6,8.3,22.1,34.9,517,3,3,3
9/21/16 20:45,76.325,24.6,8.3,22.1,34.9,517,3,3,3
9/21/16 21:00,76.325,24.6,8.3,22.1,34.9,518,3,3,3
9/21/16 21:15,76.325,24.6,8.3,22.1,34.9,520,3,3,3
9/21/16 21:30,76.325,24.6,8.3,22.1,34.9,519,3,3,3
9/21/16 21:45,76.325,24.6,8.3,22.1,34.9,519,3,3,3
9/21/16 22:00,76.325,24.6,8.3,22.1,34.9,520,3,3,3
9/21/16 22:15,76.325,24.6,8.3,22.1,34.9,518,3,3,3
9/21/16 22:30,76.325,24.6,8.3,22.1,34.9,517,3,3,3
9/21/16 22:45,76.325,24.6,8.3,22.1,34.9,523,3,3,3
9/21/16 23:00,76.325,24.6,8.3,22.1,34.9,521,3,3,3
9/21/16 23:15,76.2687,24.6,8.3,22.1,34.9,519,3,3,3
9/21/16 23:30,76.325,24.6,8.3,22.1,34.9,519,3,3,3
9/21/16 23:45,76.325,24.6,8.3,22.1,34.9,521,3,3,3
9/22/16 0:00,76.2687,24.6,8.3,22.1,34.9,520,3,3,3
9/22/16 0:15,76.2687,24.6,8.3,22.1,34.9,519,3,3,3
9/22/16 0:30,76.325,24.6,8.3,22.1,34.9,518,3,3,3
9/22/16 0:45,76.325,24.6,8.3,22.1,34.9,519,3,3,3
9/22/16 1:00,76.2687,24.6,8.3,22.1,34.9,519,3,3,3
9/22/16 1:15,76.2687,24.6,8.3,22.1,34.9,518,3,3,3
9/22/16 1:30,76.2687,24.6,8.3,22.1,34.9,519,3,3,3
9/22/16 1:45,76.2687,24.6,8.3,22.1,34.9,519,3,3,3
9/22/16 2:00,76.2687,24.6,8.3,22.1,34.9,520,3,3,3
9/22/16 2:15,76.2687,24.6,8.3,22.1,34.8,520,3,3,3
9/22/16 2:30,76.2687,24.6,8.3,22.1,34.8,522,3,3,3
9/22/16 2:45,76.2687,24.6,8.3,22.1,34.8,521,3,3,3
9/22/16 3:00,76.2687,24.6,8.3,22.1,34.8,522,3,3,3
9/22/16 3:15,76.2125,24.6,8.3,22.1,34.8,522,3,3,3
9/22/16 3:30,76.2125,24.6,8.3,22.1,34.8,523,3,3,3
9/22/16 3:45,76.2687,24.6,8.3,22.1,34.8,524,3,3,3
9/22/16 4:00,76.2125,24.6,8.3,22.1,34.8,524,3,3,3
9/22/16 4:15,76.2125,24.6,8.3,22.1,34.8,523,3,3,3
9/22/16 4:30,76.2125,24.6,8.3,22.1,34.8,524,3,3,3
9/22/16 4:45,76.2687,24.6,8.3,22.1,34.8,524,3,3,3
9/22/16 5:00,76.2125,24.6,8.3,22.1,34.8,525,3,3,3
9/22/16 5:15,76.2125,24.6,8.3,22.1,34.8,525,3,3,3
9/22/16 5:30,76.2687,24.6,8.3,22.1,34.8,525,3,3,3
9/22/16 5:45,76.2125,24.6,8.3,22.1,34.8,524,3,3,3
9/22/16 6:00,76.2125,24.6,8.3,22.1,34.8,525,3,3,3
9/22/16 6:15,76.1563,24.5,8.3,22.1,34.8,524,3,3,3
9/22/16 6:30,76.2125,24.5,8.3,22.1,34.8,525,3,3,3
9/22/16 6:45,76.2125,24.5,8.3,22.1,34.8,525,3,3,3
9/22/16 7:00,76.2125,24.5,8.3,22.1,34.8,526,3,3,3
9/22/16 7:15,76.1563,24.5,8.3,22.1,34.8,514,3,3,3
9/22/16 7:30,76.1563,24.5,8.3,22.1,34.8,514,3,3,3
9/22/16 7:45,76.1563,24.5,8.3,22.1,34.8,515,3,3,3
9/22/16 8:00,76.1563,24.5,8.3,22.1,34.8,515,3,3,3
9/22/16 8:15,76.1563,24.5,8.3,22.1,34.8,512,3,3,3
9/22/16 8:30,76.2125,24.5,8.3,22.1,34.8,513,3,3,3
9/22/16 8:45,76.1563,24.5,8.3,22.1,34.8,516,3,3,3
9/22/16 9:00,76.2125,24.5,8.3,22.1,34.8,518,3,3,3
9/22/16 9:15,76.2125,24.5,8.3,22.1,34.8,517,3,3,3
9/22/16 9:30,76.2687,24.5,8.3,22.1,34.8,518,3,3,3
9/22/16 9:45,76.2687,24.6,8.3,22.1,34.8,517,3,3,3
9/22/16 10:00,76.2687,24.6,8.3,22.1,34.9,515,3,3,3
9/22/16 10:15,76.2687,24.6,8.3,22.1,34.9,516,3,3,3
9/22/16 10:30,76.325,24.6,8.3,22.1,34.9,514,3,3,3
9/22/16 10:45,76.325,24.6,8.3,22.1,34.9,508,3,3,3
9/22/16 11:00,76.3813,24.6,8.3,22.1,34.9,507,3,3,3
9/22/16 11:15,76.3813,24.6,8.3,22.1,34.9,508,3,3,3
9/22/16 11:30,76.4375,24.7,8.3,22.1,34.9,508,3,3,3
9/22/16 11:45,76.4938,24.7,8.3,22.1,34.9,510,3,3,3
9/22/16 12:00,76.4938,24.7,8.3,22.1,34.9,509,3,3,3
9/22/16 12:15,76.4938,24.7,8.3,22.1,34.9,510,3,3,3
9/22/16 12:30,76.55,24.7,8.3,22.1,34.9,510,3,3,3
9/22/16 12:45,76.4938,24.7,8.3,22.1,34.9,510,3,3,3
9/22/16 13:00,76.55,24.7,8.3,22.1,35,511,3,3,3
9/22/16 13:15,76.55,24.7,8.3,22.1,35,511,3,3,3
9/22/16 13:30,76.6063,24.8,8.3,22.1,35,510,3,3,3
9/22/16 13:45,76.6063,24.8,8.3,22.1,35,507,3,3,3
9/22/16 14:00,76.6063,24.8,8.3,22.1,35,509,3,3,3
9/22/16 14:15,76.6063,24.8,8.3,22.1,35,510,3,3,3
9/22/16 14:30,76.6063,24.8,8.3,22.1,35,510,3,3,3
9/22/16 14:45,76.6063,24.8,8.3,22.1,35,511,3,3,3
9/22/16 15:00,76.6625,24.8,8.3,22.1,35,514,3,3,3
9/22/16 15:15,76.6625,24.8,8.3,22.1,35,516,3,3,3
9/22/16 15:30,76.6625,24.8,8.3,22.1,35,516,3,3,3
9/22/16 15:45,76.6625,24.8,8.3,22.1,35,517,3,3,3
9/22/16 16:00,76.6625,24.8,8.3,22.1,35,517,3,3,3
9/22/16 16:15,76.6625,24.8,8.3,22.1,35,520,3,3,3
9/22/16 16:30,76.6063,24.8,8.3,22,35,521,3,3,3
9/22/16 16:45,76.6625,24.8,8.3,22,35,521,3,3,3
9/22/16 17:00,76.6063,24.8,8.3,22,35,522,3,3,3
9/22/16 17:15,76.6063,24.8,8.3,22,35,522,3,3,3
9/22/16 17:30,76.6063,24.8,8.3,22,35,524,3,3,3
9/22/16 17:45,76.6063,24.8,8.3,22,35,525,3,3,3
9/22/16 18:00,76.6063,24.8,8.3,22,35,524,3,3,3
9/22/16 18:15,76.6063,24.8,8.3,22,35,525,3,3,3
9/22/16 18:30,76.6063,24.8,8.3,22,35,527,3,3,3
9/22/16 18:45,76.55,24.8,8.3,22,35,526,3,3,3
9/22/16 19:00,76.55,24.8,8.3,22,35,527,3,3,3
9/22/16 19:15,76.55,24.8,8.3,22,35,527,3,3,3
9/22/16 19:30,76.6063,24.8,8.3,22,35,528,3,3,3
9/22/16 19:45,76.6063,24.8,8.3,22,35,528,3,3,3
9/22/16 20:00,76.55,24.8,8.3,22,35,528,3,3,3
9/22/16 20:15,76.6063,24.8,8.3,22,35,528,3,3,3
9/22/16 20:30,76.55,24.8,8.3,22,35,529,3,3,3
9/22/16 20:45,76.55,24.8,8.3,22,35,529,3,3,3
9/22/16 21:00,76.6063,24.8,8.3,22,35,530,3,3,3
9/22/16 21:15,76.6063,24.8,8.3,22,35,531,3,3,3
9/22/16 21:30,76.6063,24.8,8.3,22,35,531,3,3,3
9/22/16 21:45,76.6063,24.8,8.3,22,35,529,3,3,3
9/22/16 22:00,76.55,24.8,8.3,22,34.9,531,3,3,3
9/22/16 22:15,76.55,24.8,8.3,22,34.9,531,3,3,3
9/22/16 22:30,76.55,24.8,8.3,22,34.9,532,3,3,3
9/22/16 22:45,76.55,24.8,8.3,22,34.9,532,3,3,3
9/22/16 23:00,76.55,24.7,8.3,22,34.9,531,3,3,3
9/22/16 23:15,76.55,24.7,8.3,22,34.9,531,3,3,3
9/22/16 23:30,76.55,24.7,8.3,22,34.9,531,3,3,3
9/22/16 23:45,76.4938,24.7,8.3,22,34.9,531,3,3,3
9/23/16 0:00,76.4938,24.7,8.3,22,34.9,532,3,3,3
9/23/16 0:15,76.4938,24.7,8.3,22,34.9,533,3,3,3
9/23/16 0:30,76.4938,24.7,8.3,22,34.9,533,3,3,3
9/23/16 0:45,76.4938,24.7,8.3,22,34.9,533,3,3,3
9/23/16 1:00,76.4938,24.7,8.3,22,34.9,531,3,3,3
9/23/16 1:15,76.4938,24.7,8.3,22,34.9,530,3,3,3
9/23/16 1:30,76.4938,24.7,8.3,22,34.9,533,3,3,3
9/23/16 1:45,76.4938,24.7,8.3,22,34.9,531,3,3,3
9/23/16 2:00,76.4938,24.7,8.3,22,34.9,532,3,3,3
9/23/16 2:15,76.4938,24.7,8.3,22,34.9,532,3,3,3
9/23/16 2:30,76.4938,24.7,8.3,22,34.9,532,3,3,3
9/23/16 2:45,76.4938,24.7,8.3,22,34.9,533,3,3,3
9/23/16 3:00,76.4938,24.7,8.3,22,34.9,535,3,3,3
9/23/16 3:15,76.4938,24.7,8.3,22,34.9,536,3,3,3
9/23/16 3:30,76.4938,24.7,8.3,22,34.9,533,3,3,3
9/23/16 3:45,76.4938,24.7,8.3,22,34.9,533,3,3,3
9/23/16 4:00,76.4938,24.7,8.3,22,34.9,533,3,3,3
9/23/16 4:15,76.4375,24.7,8.3,22,34.9,534,3,3,3
9/23/16 4:30,76.4375,24.7,8.3,22,34.9,534,3,3,3
9/23/16 4:45,76.4375,24.7,8.3,22,34.9,534,3,3,3
9/23/16 5:00,76.3813,24.7,8.3,22,34.9,534,3,3,3
9/23/16 5:15,76.3813,24.7,8.3,22,34.9,541,3,3,3
9/23/16 5:30,76.3813,24.7,8.3,22,34.9,542,3,3,3
9/23/16 5:45,76.3813,24.6,8.3,22,34.9,542,3,3,3
9/23/16 6:00,76.325,24.6,8.3,22,34.9,543,3,3,3
9/23/16 6:15,76.325,24.6,8.3,22,34.9,544,3,3,3
9/23/16 6:30,76.325,24.6,8.3,22,34.9,545,3,3,3
9/23/16 6:45,76.325,24.6,8.3,22,34.9,544,3,3,3
9/23/16 7:00,76.2687,24.6,8.3,22,34.9,545,3,3,3
9/23/16 7:15,76.2687,24.6,8.3,22,34.9,545,3,3,3
9/23/16 7:30,76.2687,24.6,8.3,22,34.8,546,3,3,3
9/23/16 7:45,76.2687,24.6,8.3,22,34.8,544,3,3,3
9/23/16 8:00,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 8:15,76.2687,24.6,8.3,22,34.8,535,3,3,3
9/23/16 8:30,76.2687,24.6,8.3,22,34.8,541,3,3,3
9/23/16 8:45,76.2687,24.6,8.3,22,34.8,540,3,3,3
9/23/16 9:00,76.2125,24.6,8.3,22,34.8,539,3,3,3
9/23/16 9:15,76.2687,24.6,8.3,22,34.8,541,3,3,3
9/23/16 9:30,76.2687,24.6,8.3,22,34.8,541,3,3,3
9/23/16 9:45,76.2125,24.6,8.3,22,34.8,541,3,3,3
9/23/16 10:00,76.2687,24.6,8.3,22,34.8,539,3,3,3
9/23/16 10:15,76.2687,24.6,8.3,22,34.8,542,3,3,3
9/23/16 10:30,76.2687,24.6,8.3,22,34.8,544,3,3,3
9/23/16 10:45,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 11:00,76.2687,24.6,8.3,22,34.8,542,3,3,3
9/23/16 11:15,76.2687,24.6,8.3,22,34.8,540,3,3,3
9/23/16 11:30,76.325,24.6,8.3,22,34.8,541,3,3,3
9/23/16 11:45,76.325,24.6,8.3,22,34.8,541,3,3,3
9/23/16 12:00,76.2687,24.6,8.3,22,34.8,542,3,3,3
9/23/16 12:15,76.2687,24.6,8.3,22,34.8,542,3,3,3
9/23/16 12:30,76.2687,24.6,8.3,22,34.8,542,3,3,3
9/23/16 12:45,76.325,24.6,8.3,22,34.8,542,3,3,3
9/23/16 13:00,76.325,24.6,8.3,22,34.8,543,3,3,3
9/23/16 13:15,76.325,24.6,8.3,22,34.8,543,3,3,3
9/23/16 13:30,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 13:45,76.325,24.6,8.3,22,34.8,543,3,3,3
9/23/16 14:00,76.2687,24.6,8.3,22,34.8,545,3,3,3
9/23/16 14:15,76.2687,24.6,8.3,22,34.8,544,3,3,3
9/23/16 14:30,76.2125,24.6,8.3,22,34.8,544,3,3,3
9/23/16 14:45,76.2125,24.6,8.3,22,34.8,542,3,3,3
9/23/16 15:00,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 15:15,76.2687,24.6,8.3,22,34.8,541,3,3,3
9/23/16 15:30,76.2125,24.6,8.3,22,34.8,540,3,3,3
9/23/16 15:45,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 16:00,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 16:15,76.2687,24.6,8.3,22,34.8,544,3,3,3
9/23/16 16:30,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 16:45,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 17:00,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 17:15,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 17:30,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 17:45,76.2125,24.6,8.3,22,34.8,545,3,3,3
9/23/16 18:00,76.2687,24.6,8.3,22,34.8,546,3,3,3
9/23/16 18:15,76.2687,24.6,8.3,22,34.8,545,3,3,3
9/23/16 18:30,76.2687,24.6,8.3,22,34.8,544,3,3,3
9/23/16 18:45,76.2687,24.6,8.3,22,34.8,544,3,3,3
9/23/16 19:00,76.325,24.6,8.3,22,34.8,544,3,3,3
9/23/16 19:15,76.2687,24.6,8.3,22,34.8,545,3,3,3
9/23/16 19:30,76.2687,24.6,8.3,22,34.8,543,3,3,3
9/23/16 19:45,76.325,24.6,8.3,22,34.8,537,3,3,3
9/23/16 20:00,76.2687,24.6,8.3,22,34.8,539,3,3,3
9/23/16 20:15,76.2687,24.6,8.3,22,34.8,542,3,3,3
9/23/16 20:30,76.2125,24.6,8.3,22,34.8,542,3,3,3
9/23/16 20:45,76.2125,24.6,8.3,22,34.8,542,3,3,3
9/23/16 21:00,76.2125,24.6,8.3,22,34.8,531,3,3,3
9/23/16 21:15,76.2687,24.6,8.3,22,34.8,534,3,3,3
9/23/16 21:30,76.2125,24.6,8.3,22,34.8,540,3,3,3
9/23/16 21:45,76.2125,24.6,8.3,22,34.8,542,3,3,3
9/23/16 22:00,76.2125,24.5,8.3,22,34.8,544,3,3,3
9/23/16 22:15,76.1563,24.5,8.3,22,34.8,543,3,3,3
9/23/16 22:30,76.2125,24.5,8.3,22,34.8,542,3,3,3
9/23/16 22:45,76.1563,24.5,8.3,22,34.8,540,3,3,3
9/23/16 23:00,76.1563,24.5,8.3,22,34.8,544,3,3,3
9/23/16 23:15,76.1563,24.5,8.3,22,34.8,549,3,3,3
9/23/16 23:30,76.1563,24.5,8.3,22,34.7,550,3,3,3
9/23/16 23:45,76.1,24.5,8.3,22,34.7,550,3,3,3
9/24/16 0:00,76.1,24.5,8.3,22,34.7,547,3,3,3
9/24/16 0:15,76.0438,24.5,8.3,22,34.7,548,3,3,3
9/24/16 0:30,76.0438,24.5,8.3,22,34.7,549,3,3,3
9/24/16 0:45,76.0438,24.5,8.3,22,34.7,549,3,3,3
9/24/16 1:00,76.0438,24.5,8.3,22,34.7,526,3,3,3
9/24/16 1:15,76.0438,24.5,8.3,22,34.7,530,3,3,3
9/24/16 1:30,75.9875,24.4,8.3,22,34.7,536,3,3,3
9/24/16 1:45,75.9875,24.4,8.3,22,34.7,541,3,3,3
9/24/16 2:00,75.9875,24.4,8.3,22,34.7,546,3,3,3
9/24/16 2:15,75.9313,24.4,8.3,22,34.7,545,3,3,3
9/24/16 2:30,75.9313,24.4,8.3,22,34.7,547,3,3,3
9/24/16 2:45,75.9313,24.4,8.3,22,34.7,549,3,3,3
9/24/16 3:00,75.9313,24.4,8.3,22,34.7,550,3,3,3
9/24/16 3:15,75.875,24.4,8.3,22,34.6,549,3,3,3
9/24/16 3:30,75.9313,24.4,8.3,22,34.6,549,3,3,3
9/24/16 3:45,75.875,24.4,8.3,22,34.6,546,3,3,3
9/24/16 4:00,75.875,24.4,8.3,22,34.6,548,3,3,3
9/24/16 4:15,75.8188,24.4,8.3,22,34.6,549,3,3,3
9/24/16 4:30,75.8188,24.4,8.3,22,34.6,552,3,3,3
9/24/16 4:45,75.8188,24.3,8.3,22,34.6,548,3,3,3
9/24/16 5:00,75.7625,24.3,8.3,22,34.6,549,3,3,3
9/24/16 5:15,75.7625,24.3,8.3,22,34.6,552,3,3,3
9/24/16 5:30,75.7625,24.3,8.3,22,34.6,551,3,3,3
9/24/16 5:45,75.7625,24.3,8.3,22,34.6,552,3,3,3
9/24/16 6:00,75.7062,24.3,8.3,22,34.6,550,3,3,3
9/24/16 6:15,75.7062,24.3,8.3,22,34.6,551,3,3,3
9/24/16 6:30,75.7062,24.3,8.3,22,34.6,551,3,3,3
9/24/16 6:45,75.7062,24.3,8.3,22,34.6,551,3,3,3
9/24/16 7:00,75.7062,24.3,8.3,22,34.6,551,3,3,3
9/24/16 7:15,75.65,24.3,8.3,22,34.6,554,3,3,3
9/24/16 7:30,75.65,24.2,8.3,22,34.6,553,3,3,3
9/24/16 7:45,75.65,24.2,8.3,22,34.6,553,3,3,3
9/24/16 8:00,75.5938,24.2,8.3,22,34.6,553,3,3,3
9/24/16 8:15,75.65,24.2,8.3,22,34.5,554,3,3,3
9/24/16 8:30,75.5938,24.2,8.3,22,34.5,556,3,3,3
9/24/16 8:45,75.5938,24.2,8.3,22,34.5,555,3,3,3
9/24/16 9:00,75.5938,24.2,8.3,22,34.5,553,3,3,3
9/24/16 9:15,75.5938,24.2,8.3,22,34.5,554,3,3,3
9/24/16 9:30,75.5938,24.2,8.3,22,34.5,553,3,3,3
9/24/16 9:45,75.5938,24.2,8.3,22,34.5,551,3,3,3
9/24/16 10:00,75.5938,24.2,8.3,22,34.5,548,3,3,3
9/24/16 10:15,75.5938,24.2,8.3,22,34.5,550,3,3,3
9/24/16 10:30,75.5938,24.2,8.3,22,34.5,552,3,3,3
9/24/16 10:45,75.5938,24.2,8.3,22,34.5,552,3,3,3
9/24/16 11:00,75.65,24.2,8.3,22,34.5,550,3,3,3
9/24/16 11:15,75.65,24.2,8.3,22,34.5,553,3,3,3
9/24/16 11:30,75.65,24.2,8.3,22,34.5,553,3,3,3
9/24/16 11:45,75.65,24.2,8.3,22,34.5,552,3,3,3
9/24/16 12:00,75.7062,24.3,8.3,22,34.6,554,3,3,3
9/24/16 12:15,75.7062,24.3,8.3,22,34.6,554,3,3,3
9/24/16 12:30,75.7062,24.3,8.3,22,34.6,554,3,3,3
9/24/16 12:45,75.7062,24.3,8.3,22,34.6,552,3,3,3
9/24/16 13:00,75.7625,24.3,8.3,22,34.6,554,3,3,3
9/24/16 13:15,75.7625,24.3,8.3,22,34.6,555,3,3,3
9/24/16 13:30,75.7625,24.3,8.3,22,34.6,555,3,3,3
9/24/16 13:45,75.7625,24.3,8.3,22,34.6,555,3,3,3
9/24/16 14:00,75.8188,24.3,8.3,22,34.6,547,3,3,3
9/24/16 14:15,75.8188,24.3,8.3,22,34.6,544,3,3,3
9/24/16 14:30,75.8188,24.3,8.3,22,34.6,548,3,3,3
9/24/16 14:45,75.8188,24.3,8.3,22,34.6,554,3,3,3
9/24/16 15:00,75.8188,24.3,8.3,22,34.6,556,3,3,3
9/24/16 15:15,75.8188,24.3,8.3,22,34.6,556,3,3,3
9/24/16 15:30,75.8188,24.3,8.3,22,34.6,556,3,3,3
9/24/16 15:45,75.8188,24.3,8.3,22,34.6,554,3,3,3
9/24/16 16:00,75.8188,24.3,8.3,22,34.6,553,3,3,3
9/24/16 16:15,75.8188,24.3,8.3,22,34.6,536,3,3,3
9/24/16 16:30,75.7625,24.3,8.3,22,34.6,527,3,3,3
9/24/16 16:45,75.7625,24.3,8.3,22,34.6,531,3,3,3
9/24/16 17:00,75.7625,24.3,8.3,22,34.6,532,3,3,3
9/24/16 17:15,75.7625,24.3,8.3,22,34.6,534,3,3,3
9/24/16 17:30,75.7625,24.3,8.3,22,34.6,537,3,3,3
9/24/16 17:45,75.7625,24.3,8.3,22,34.6,545,3,3,3
9/24/16 18:00,75.7062,24.3,8.3,22,34.6,549,3,3,3
9/24/16 18:15,75.7062,24.3,8.3,22,34.6,553,3,3,3
9/24/16 18:30,75.7062,24.3,8.3,22,34.6,554,3,3,3
9/24/16 18:45,75.65,24.3,8.3,22,34.6,555,3,3,3
9/24/16 19:00,75.65,24.3,8.3,22,34.6,555,3,3,3
9/24/16 19:15,75.65,24.3,8.3,22,34.6,554,3,3,3
9/24/16 19:30,75.65,24.3,8.3,22,34.5,556,3,3,3
9/24/16 19:45,75.65,24.2,8.3,22,34.5,558,3,3,3
9/24/16 20:00,75.5938,24.2,8.3,22,34.5,558,3,3,3
9/24/16 20:15,75.5938,24.2,8.3,22,34.5,558,3,3,3
9/24/16 20:30,75.5938,24.2,8.3,22,34.5,558,3,3,3
9/24/16 20:45,75.5938,24.2,8.3,22,34.5,558,3,3,3
9/24/16 21:00,75.5938,24.2,8.3,22,34.5,556,3,3,3
9/24/16 21:15,75.5938,24.2,8.3,22,34.5,556,3,3,3
9/24/16 21:30,75.5375,24.2,8.3,22,34.5,557,3,3,3
9/24/16 21:45,75.4813,24.2,8.3,22,34.5,556,3,3,3
9/24/16 22:00,75.5375,24.2,8.3,22,34.5,559,3,3,3
9/24/16 22:15,75.5375,24.2,8.3,22,34.5,559,3,3,3
9/24/16 22:30,75.5375,24.2,8.3,22,34.5,560,3,3,3
9/24/16 22:45,75.5375,24.2,8.3,22,34.5,560,3,3,3
9/24/16 23:00,75.4813,24.2,8.3,22,34.5,558,3,3,3
9/24/16 23:15,75.4813,24.2,8.3,22,34.5,555,3,3,3
9/24/16 23:30,75.4813,24.2,8.3,22,34.5,558,3,3,3
9/24/16 23:45,75.4813,24.1,8.3,22,34.5,558,3,3,3
9/25/16 0:00,75.425,24.1,8.3,22,34.5,559,3,3,3
9/25/16 0:15,75.425,24.1,8.3,22,34.5,557,3,3,3
9/25/16 0:30,75.3688,24.1,8.3,22,34.5,553,3,3,3
9/25/16 0:45,75.3688,24.1,8.3,22,34.4,556,3,3,3
9/25/16 1:00,75.3688,24.1,8.3,22,34.4,559,3,3,3
9/25/16 1:15,75.3688,24.1,8.3,22,34.4,558,3,3,3
9/25/16 1:30,75.3688,24.1,8.3,22,34.4,560,3,3,3
9/25/16 1:45,75.3125,24.1,8.3,22,34.4,556,3,3,3
9/25/16 2:00,75.3125,24.1,8.3,22,34.4,556,3,3,3
9/25/16 2:15,75.3125,24.1,8.3,22,34.4,558,3,3,3
9/25/16 2:30,75.3125,24.1,8.3,22,34.4,559,3,3,3
9/25/16 2:45,75.3125,24.1,8.3,22,34.4,556,3,3,3
9/25/16 3:00,75.3125,24,8.3,22,34.4,559,3,3,3
9/25/16 3:15,75.2563,24,8.3,22,34.4,561,3,3,3
9/25/16 3:30,75.2563,24,8.3,22,34.4,559,3,3,3
9/25/16 3:45,75.2563,24,8.3,22,34.4,545,3,3,3
9/25/16 4:00,75.2,24,8.3,22,34.4,539,3,3,3
9/25/16 4:15,75.2,24,8.3,22,34.4,549,3,3,3
9/25/16 4:30,75.2,24,8.3,22,34.4,527,3,3,3
9/25/16 4:45,75.1437,24,8.3,22,34.3,541,3,3,3
9/25/16 5:00,75.1437,24,8.3,22,34.3,545,3,3,3
9/25/16 5:15,75.1437,24,8.3,22,34.3,547,3,3,3
9/25/16 5:30,75.1437,24,8.3,22,34.3,554,3,3,3
9/25/16 5:45,75.0875,24,8.3,22,34.3,553,3,3,3
9/25/16 6:00,75.0875,24,8.3,22,34.3,557,3,3,3
9/25/16 6:15,75.0875,24,8.3,22,34.3,559,3,3,3
9/25/16 6:30,75.0875,23.9,8.3,22,34.3,560,3,3,3
9/25/16 6:45,75.0875,23.9,8.3,22,34.3,558,3,3,3
9/25/16 7:00,75.0875,23.9,8.3,22,34.3,559,3,3,3
9/25/16 7:15,75.0313,23.9,8.3,22,34.3,558,3,3,3
9/25/16 7:30,75.0313,23.9,8.3,22,34.3,556,3,3,3
9/25/16 7:45,75.0313,23.9,8.3,22,34.3,553,3,3,3
9/25/16 8:00,74.975,23.9,8.3,22,34.3,553,3,3,3
9/25/16 8:15,75.0313,23.9,8.3,22,34.3,555,3,3,3
